region,province,city,position,rank,candidate_name,party,votes,percentage
REGION III,BULACAN,CALUMPIT,PRESIDENT PHILIPPINES,1,"DUTERTE, RODY (PDPLBN)",PDP LABAN,18014,36.45 %
REGION III,BULACAN,CALUMPIT,PRESIDENT PHILIPPINES,2,"POE, GRACE (IND)",IND,15433,31.23 %
REGION III,BULACAN,CALUMPIT,PRESIDENT PHILIPPINES,3,"ROXAS, MAR DAANG MATUWID (LP)",LP,7477,15.13 %
REGION III,BULACAN,CALUMPIT,PRESIDENT PHILIPPINES,4,"BINAY, JOJO (UNA)",UNA,6329,12.81 %
REGION III,BULACAN,CALUMPIT,PRESIDENT PHILIPPINES,5,"DEFENSOR SANTIAGO, MIRIAM (PRP)",PRP,2147,4.34 %
REGION III,BULACAN,CALUMPIT,PRESIDENT PHILIPPINES,6,"SEÑERES, ROY (WPPPMM)",WPP/PMM,21,0.04 %
REGION III,BULACAN,CALUMPIT,VICE-PRESIDENT PHILIPPINES,1,"MARCOS, BONGBONG (IND)",IND,21571,44.44 %
REGION III,BULACAN,CALUMPIT,VICE-PRESIDENT PHILIPPINES,2,"ROBREDO, LENI DAANG MATUWID (LP)",LP,13333,27.47 %
REGION III,BULACAN,CALUMPIT,VICE-PRESIDENT PHILIPPINES,3,"ESCUDERO, CHIZ (IND)",IND,7602,15.66 %
REGION III,BULACAN,CALUMPIT,VICE-PRESIDENT PHILIPPINES,4,"CAYETANO, ALAN PETER (IND)",IND,4531,9.33 %
REGION III,BULACAN,CALUMPIT,VICE-PRESIDENT PHILIPPINES,5,"TRILLANES, ANTONIO IV (IND)",IND,945,1.95 %
REGION III,BULACAN,CALUMPIT,VICE-PRESIDENT PHILIPPINES,6,"HONASAN, GRINGO (UNA)",UNA,561,1.16 %
REGION III,BULACAN,CALUMPIT,SENATOR PHILIPPINES,1,"VILLANUEVA, JOEL TESDAMAN (LP)",LP,32087,7.82 %
REGION III,BULACAN,CALUMPIT,SENATOR PHILIPPINES,2,"SOTTO, VICENTE (NPC)",NPC,32031,7.80 %
REGION III,BULACAN,CALUMPIT,SENATOR PHILIPPINES,3,"GORDON, DICK (IND)",IND,23621,5.76 %
REGION III,BULACAN,CALUMPIT,SENATOR PHILIPPINES,4,"GATCHALIAN, WIN (NPC)",NPC,23459,5.72 %
REGION III,BULACAN,CALUMPIT,SENATOR PHILIPPINES,5,"LACSON, PANFILO PING (IND)",IND,22025,5.37 %
