region,province,city,position,rank,candidate_name,party,votes,percentage
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,1,"ABALOS, BENHUR",PFP,5307,1.54 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,2,"ADONIS, JEROME",MKBYN,440,0.13 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,3,"AMAD, WILSON",IND,531,0.15 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,4,"ANDAMO, NARS ALYN",MKBYN,468,0.14 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,5,"AQUINO, BAM",KNP,11322,3.28 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,6,"ARAMBULO, RONNEL",MKBYN,1005,0.29 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,7,"ARELLANO, ERNESTO",KTPNAN,604,0.17 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,8,"BALLON, ROBERTO",IND,888,0.26 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,9,"BINAY, ABBY",NPC,7269,2.1 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,10,"BONDOC, JIMMY",PDPLBN,13093,3.79 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,11,"BONG REVILLA,RAMON, JR.",LAKAS,9163,2.65 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,12,"BOSITA, COLONEL",IND,6185,1.79 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,13,"BROSAS, ARLENE",MKBYN,1114,0.32 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,14,"CABONEGRO, ROY",DPP,319,0.09 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,15,"CAPUYAN, ALLEN",PPP,1078,0.31 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,16,"CASIÑO, TEDDY",MKBYN,1322,0.38 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,17,"CASTRO, TEACHER FRANCE",MKBYN,1270,0.37 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,18,"CAYETANO, PIA",NP,11426,3.31 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,19,"D'ANGELO, DAVID",BUNYOG,456,0.13 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,20,"DE ALBAN,ATTORNEY ANGELO",IND,1018,0.29 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,21,"DE GUZMAN, KA LEODY",PLM,1309,0.38 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,22,"DELA ROSA, BATO",PDPLBN,28270,8.19 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,23,"DORINGO, NANAY MIMI",MKBYN,535,0.15 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,24,"ESCOBAL, ARNEL",PM,838,0.24 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,25,"ESPIRITU, LUKE",PLM,1991,0.58 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,26,"FLORANDA, MODY PISTON",MKBYN,383,0.11 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,27,"GAMBOA, MARC LOUIE",IND,591,0.17 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,28,"GO, BONG GO",PDPLBN,31874,9.23 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,29,"GONZALES, NORBERTO",PDSP,696,0.2 %
REGION XII,SOUTH COTABATO,SURALLAH,SENATOR,30,"HINLO, JAYVEE",PDPLBN,9441,2.73 %
